Стоимость,Модель,Город,Пробег,Объём двигателя,Возраст мотоцикла,Коробка (код),Тактность (код),Подача топлива (код),Топливо_бензин,Топливо_газ,Топливо_дизель,Топливо_электро,Город_Другое,Город_Ленинградская область,Город_Москва,Город_Московская область,Город_Прочие города миллионники,Город_Санкт-Петербург,Бренд_Benelli,Бренд_CFMoto,Бренд_Ducati,Бренд_Harley-Davidson,Бренд_Honda,Бренд_Indian,Бренд_Kawasaki,Бренд_MV Agusta,Бренд_Royal Enfield,Бренд_Suzuki,Бренд_Triumph,Бренд_Yamaha,Бренд_Другое
770000,Honda VFR 1200FD,Омск,44000.0,1200,15,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
770000,Harley-Davidson V-Rod,Владивосток,16845.0,1130,23,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
770000,Kawasaki Ninja 1000,Владивосток,30000.0,1000,10,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
770000,Honda CRF 250L,Тюмень,0.0,250,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
770000,Yamaha YZF-R6,Белово,28000.0,600,17,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
770000,Kawasaki Z 800,Владивосток,4257.0,800,11,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
773000,Kawasaki Ninja ZX-6R,Красноярск,19000.0,600,12,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
773000,Harley-Davidson Street Glide Special FLHXS,Владивосток,52000.0,1450,20,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
774000,Harley-Davidson Road King,Владивосток,51235.0,1450,19,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
775000,Kawasaki Ninja ZX-10R,Владивосток,13236.0,1000,18,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
775000,Yamaha MT-07,Владивосток,15000.0,700,8,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
775000,Suzuki V-Strom 650,Владивосток,15023.0,650,5,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
775000,Yamaha XSR700,Иркутск,17130.0,700,8,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
775000,Honda CMX 500 Rebel,Хабаровск,12758.0,500,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
775000,Yamaha XSR900,Владивосток,39931.0,850,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
775000,Yamaha MT-09,Красноярск,54000.0,850,10,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
775000,Honda CMX 500 Rebel,Владивосток,11409.0,500,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
775000,Suzuki GSX 1300R Hayabusa,Владивосток,16408.0,1300,18,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
775000,Yamaha YZF-R1,Владивосток,,1000,17,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
775000,Honda Shadow Phantom,Горячий Ключ,35000.0,750,14,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
776000,Suzuki GSX 1300R Hayabusa,Минск,45000.0,1340,17,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
776000,Yamaha Raider,Минск,86550.0,1900,17,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777000,Honda Shadow Sabre,Воронеж,11000.0,1100,18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
777000,BMW K 1200 S,Новосибирск,48505.0,1200,19,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777000,Yamaha MT,Новосибирск,2.0,700,6,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
777700,Honda GL 1800 Gold Wing,Тюмень,86000.0,1800,20,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
777700,Honda Gold Wing,Тюмень,95000.0,1832,20,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
778000,Yamaha MT-03,Петропавловск-Камчатский,,321,6,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778000,BMW F 700 GS,Владивосток,11266.0,800,9,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
778700,Kawasaki Vulcan S,Хабаровск,2633.0,650,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
779000,Yamaha MT-07,Япония<!-- --> <!-- -->→<!-- --> <!-- -->Новосибирск,9292.0,700,8,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
779000,Kawasaki Ninja 750R,Новосибирск,7098.0,750,11,0,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
779000,Kawasaki Versys 650,Новосибирск,13626.0,650,10,0,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780000,Kawasaki VN Vulcan S,Владивосток,20900.0,650,8,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780000,Yamaha XSR700,Владивосток,15965.0,700,7,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Yamaha YZ 450FX,Владивосток,100.0,449,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Honda CB 500F,Кемерово,22500.0,500,3,0,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
780000,KTM 300 EXC,Владивосток,1500.0,300,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780000,Suzuki GSX-R 1000,Хабаровск,40000.0,1000,20,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780000,Suzuki GSF 1250 Bandit,Новосибирск,22615.0,1250,15,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780000,Honda CBR 650F,Одинцово,33030.0,650,9,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
780000,Suzuki V-Strom 650XT,Хабаровск,15000.0,650,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780000,Kawasaki Z 1000,Иркутск,28002.0,1043,14,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780000,BMW F 800 R,Япония<!-- --> <!-- -->→<!-- --> <!-- -->Иркутск,12515.0,800,8,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780000,Honda NC 750XA,Москва,8800.0,750,10,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
780000,Triumph Tiger 800,Анапа,10000.0,800,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
780000,Yamaha MT-09,Новосибирск,40060.0,850,10,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Yamaha FZ 08,Красноярск,40000.0,800,13,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,BMW R 1200 GS,Артём,52984.0,1200,16,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780000,Yamaha MT-09,Новосибирск,32000.0,900,11,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Yamaha MT-07,Новосибирск,13200.0,689,11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Yamaha Roadstar 1700,Томск,20000.0,1670,19,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Kawasaki Z 1000,Новосибирск,62301.0,1000,14,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780000,Suzuki GSX,Чита,,750,16,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780000,Honda CRF 250L,Уссурийск,11.0,250,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
780000,Yamaha FZ1,Курган,23800.0,999,15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Kawasaki Z 650,Иркутск,9648.0,650,7,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780000,Harley-Davidson Electra Glide Ultra Classic,Анджиевский,38102.0,1340,28,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
780000,Yamaha YZF-R1,Владивосток,38000.0,1000,18,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Suzuki GSX 1250FA,Омск,32000.0,1250,14,0,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780000,Honda VFR 800X Crossrunner,Уссурийск,13330.0,800,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
780000,Kawasaki VN Vulcan S,Китай<!-- --> <!-- -->→<!-- --> <!-- -->Владивосток,9800.0,650,5,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780000,Groza XS650,Тюмень,0.0,650,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780000,Yamaha MT-09 Tracer,Томск,34253.0,850,9,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Gas Gas EC 250,Красноярск,260.0,250,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780000,Suzuki V-Strom 1000,Артём,13921.0,1000,11,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780000,Yamaha MT-09 Tracer,Тобольск,60000.0,900,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Kawasaki Ninja ZX-14,Ростов-на-Дону,12000.0,1400,17,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780000,Yamaha YZF-R1,Братск,20000.0,1000,20,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Harley-Davidson Heritage Softail Classic FLSTC,Артём,54053.0,1580,13,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
780000,Husqvarna FC 350,Челябинск,80.0,350,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780000,Kawasaki Versys 1000,Краснодар,45000.0,1000,13,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780000,Honda CBR 650F,Владивосток,18980.0,650,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
780000,Honda VTX 1800,Краснокаменск,40000.0,1800,20,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
780000,KTM 690 SMC-R,Владивосток,2561.0,690,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780000,KTM 790 Duke,Новосибирск,4190.0,799,6,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780000,BMW F 800 GS,Япония<!-- --> <!-- -->→<!-- --> <!-- -->Владивосток,24000.0,800,12,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780000,Harley-Davidson Electra Glide Ultra Classic FLHTCU,Артём,36636.0,1580,17,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
780000,Honda CRF 300L,Стерлитамак,750.0,286,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
780000,Yamaha MT-09,Находка,22948.0,900,11,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Harley-Davidson Sportster 1200 XL1200,Екатеринбург,21000.0,1200,12,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
780000,Kawasaki Ninja ZX-10R,Благовещенск,30000.0,1000,15,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
780000,Yamaha MT-09,Москва,8836.0,850,11,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Yamaha XVS 1100,Салават,22000.0,1100,20,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
780000,Harley-Davidson Sportster 1200 Custom XL1200C,Екатеринбург,21000.0,1200,12,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
783000,Royal Enfield Super Meteor 650,Красноярск,0.0,650,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
783000,Royal Enfield Super Meteor 650,Новосибирск,0.0,650,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
783000,Royal Enfield Super Meteor 650,Новосибирск,0.0,648,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
784000,Suzuki V-Strom 650XT,Владивосток,46641.0,650,5,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
784000,Honda CRF 250 Rally,Владивосток,243.0,249,2,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
785000,Yamaha YZF-R1,Уссурийск,,1000,17,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
785000,Honda CRF 250L,Владивосток,0.0,250,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
785000,Yamaha Star Bolt R-Spec,Владивосток,3870.0,950,12,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
785000,Kawasaki Vulcan S,Владивосток,27000.0,650,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
785000,Honda NC 750X,Владивосток,16753.0,750,6,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
785000,KTM 1050 Adventure,Владивосток,57412.0,1050,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
785000,Triumph Tiger 800,Иркутск,28678.0,800,14,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
785000,Voge 625DSX,Красноярск,0.0,625,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
785000,Kawasaki Ninja 650,Владивосток,17079.0,650,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
785000,Ducati Multistrada 1200 S,Красноярск,40000.0,1200,14,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
785000,Kawasaki Versys 650,Новосибирск,12470.0,650,14,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
785000,Yamaha FZ 1,Новосибирск,51609.0,1000,17,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
787500,Honda NC 750XA,Хабаровск,12890.0,750,6,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
789000,Honda CB 1300 Boldor,Кокино,39990.0,1284,15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
789000,Ducati Hyperstrada,Владивосток,16337.0,937,9,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
790000,Yamaha MT-07,Санкт-Петербург,1082.0,700,10,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
790000,Honda NC 750X,Владивосток,15503.0,750,8,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Honda VTX 1800,Ангарск,26000.0,1800,21,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Honda VFR 800F,Уссурийск,14601.0,799,10,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Honda VTX 1800,Белореченск,57000.0,1800,22,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Suzuki V-Strom 650,Новосибирск,34980.0,650,11,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
790000,Triumph Tiger 800,Владивосток,12040.0,800,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
790000,KTM 790 Duke,Владивосток,5849.0,790,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790000,Honda ST 1300,Владивосток,29880.0,1300,19,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Yamaha MT-09,Владивосток,17000.0,850,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790000,Kawasaki Z 900,Москва,33814.0,950,6,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
790000,Honda VTX 1800,Хабаровск,,1800,23,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Honda CTX700N,Москва,11606.0,700,12,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Honda Valkyrie,Новосибирск,36092.0,1500,28,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Yamaha MT-09A,Владивосток,7627.0,850,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790000,Honda NC 750X,Тюмень,30000.0,750,10,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Harley-Davidson Electra Glide Classic,Владивосток,46780.0,1584,18,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790000,Yamaha WR 450F,Благовещенск,1500.0,450,8,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790000,Honda CBR 600RR,Благовещенск,49000.0,600,12,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Yamaha Roadstar 1700,Благовещенск,25000.0,1700,12,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790000,Harley-Davidson Street Rod VRSCR,Владивосток,43172.0,1130,19,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790000,Yamaha XSR900,Иркутск,32639.0,850,9,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790000,Harley-Davidson Street Rod,Новосибирск,12500.0,750,6,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790000,Suzuki V-Strom 650XT,Владивосток,23000.0,650,7,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
790000,Kove 500F Wild,Новосибирск,0.0,500,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790000,Yamaha MT-09,Серов,35500.0,890,10,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790000,Yamaha Midnight Star,Москва,17739.0,1900,19,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790000,Harley-Davidson Fat Boy,Иркутск,35000.0,1450,21,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790000,Harley-Davidson Electra Glide Ultra Classic FLHTCU,Москва,44426.0,1600,18,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
790000,Yamaha MT-07A,Хабаровск,2.0,700,5,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790000,KTM 790 Duke,Хабаровск,8315.0,799,6,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790000,Suzuki V-Strom 650,Владивосток,16038.0,650,6,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
790000,Honda VFR 800X Crossrunner,Новосибирск,29264.0,800,12,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
790000,Honda CMX 500 Rebel,Иркутск,12253.0,500,4,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
794900,CFMoto 650 GT,Новосибирск,0.0,650,1,,1,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
795000,Yamaha XT 660Z Tenere,Владивосток,24393.0,660,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795000,Suzuki V-Strom 1000,Красноярск,57000.0,1000,10,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
795000,Yamaha FJR 1300AS,Иркутск,56721.0,1300,17,1,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795000,Beta RR 2T 200,Саяногорск,1200.0,200,2,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
795000,Triumph Street Triple,Омск,0.0,765,5,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
795000,Gaokin GK 500 М11J,Новосибирск,0.0,500,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
795000,Kawasaki Ninja 1000,Томск,29000.0,1043,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
795000,Yamaha YZF-R1,Владивосток,28000.0,1000,17,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795000,Yamaha XT 1200Z Super Tenere,Владивосток,39327.0,1200,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795000,Yamaha XT 1200Z Super Tenere,Владивосток,50084.0,1200,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795000,Honda CRF 250L,Владивосток,0.0,250,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
795000,Yamaha Warrior,Владивосток,20303.0,1700,17,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795000,Yamaha FJR 1300A,Чита,56000.0,1298,19,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795000,Yamaha MT-09 Tracer,Красноярск,29000.0,850,10,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
795000,Honda VFR 800X Crossrunner,Новосибирск,24306.0,800,14,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
795000,Kawasaki 1400 GTR,Владивосток,27376.0,1400,16,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
795000,Yamaha MT-09 Tracer,Талица,60000.0,900,10,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
796000,Yamaha FJR 1300A,Красноярск,13000.0,1300,16,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
797000,KTM 250 EXC Six Days,Чита,7700.0,250,6,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
797000,Honda NC 750X,Хоринск,10158.0,750,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
797000,Yamaha MT-09 Tracer,Владивосток,22000.0,850,9,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
797300,Honda NC 750SD,Хабаровск,22656.0,750,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
798000,BMW R 1200 GS,Красноярск,60800.0,1200,13,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
798700,Harley-Davidson Electra Glide,Хабаровск,26000.0,1450,24,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
798900,CFMoto 700CL-X Heritage,Новосибирск,0.0,693,1,,1,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
